game_length,mmr,result,server,team_1,team_2,timestamp
22m 55s,,Defeat,euw,"Sion,Lillia,Cassiopeia,Senna,Sett","Ornn,Lee Sin,Syndra,Samira,Leona",2020-10-10 01:58:38
22m 55s,,Defeat,euw,"Camille,Urgot,Zoe,Kai'Sa,Shen","Gangplank,Karthus,Graves,Twitch,Rakan",2020-10-10 01:33:53
20m 41s,,Victory,euw,"Maokai,Evelynn,Ziggs,Lucian,Yuumi","Volibear,Karthus,Lulu,Samira,Rakan",2020-10-13 06:07:07
22m 55s,,Defeat,euw,"Fiora,Hecarim,Ryze,Ezreal,Pyke","Riven,Lillia,Orianna,Jhin,Pantheon",2020-10-10 00:47:39
22m 55s,,Defeat,euw,"Jax,Graves,Akali,Jhin,Thresh","Camille,Lee Sin,LeBlanc,Senna,Karma",2020-10-10 00:02:53
22m 14s,,Defeat,euw,"Ornn,Graves,Akali,Aphelios,Lulu","Malphite,Kindred,Orianna,Kalista,Thresh",2020-10-15 00:23:17
20m 41s,,Victory,euw,"Gragas,Nidalee,Nautilus,Samira,Pantheon","Zed,Karthus,Aatrox,Ezreal,Braum",2020-10-13 05:27:47
20m 41s,,Victory,euw,"Fiora,Graves,Orianna,Ezreal,Yuumi","Gragas,Evelynn,Zed,Samira,Pantheon",2020-10-13 04:44:34
22m 55s,,Defeat,euw,"Camille,Rengar,Karthus,Kai'Sa,Lulu","Fiora,Kha'Zix,Ekko,Ezreal,Bard",2020-10-09 23:20:21
22m 14s,,Victory,euw,"Jayce,Nidalee,Ekko,Draven,Pantheon","Malphite,Graves,Xerath,Ezreal,Bard",2020-10-14 22:27:37
22m 14s,,Defeat,euw,"Sett,Hecarim,Twisted Fate,Karthus,Pantheon","Ornn,Nidalee,Yasuo,Twitch,Rakan",2020-10-12 05:49:39
20m 41s,,Defeat,euw,"Riven,Rek'Sai,Azir,Miss Fortune,Zoe","Gangplank,Olaf,Xerath,Ashe,Brand",2020-10-13 04:02:11
20m 41s,,Defeat,euw,"Jax,Rek'Sai,Sylas,Twitch,Lux","Camille,Graves,Viktor,Syndra,Bard",2020-10-09 03:32:58
22m 55s,,Defeat,euw,"Poppy,Kha'Zix,LeBlanc,Kai'Sa,Thresh","Akali,Graves,Lissandra,Senna,Rakan",2020-10-09 01:26:02
22m 14s,,Defeat,euw,"Ornn,Lee Sin,Katarina,Caitlyn,Lux","Gangplank,Nidalee,Syndra,Twitch,Galio",2020-10-12 04:39:30
22m 14s,,Defeat,euw,"Sett,Kindred,Cassiopeia,Jhin,Blitzcrank","Lucian,Lillia,Orianna,Miss Fortune,Thresh",2020-10-11 08:06:22
20m 41s,,Defeat,euw,"Lucian,Lillia,LeBlanc,Jhin,Janna","Malphite,Graves,Lissandra,Ashe,Karma",2020-10-09 02:42:46
20m 41s,,Defeat,euw,"Neeko,Kayn,LeBlanc,Samira,Sett","Jax,Graves,Lissandra,Ashe,Bard",2020-10-09 02:03:41
22m 55s,,Defeat,euw,"Kayle,Graves,Orianna,Senna,Braum","Cho'Gath,Hecarim,Syndra,Twitch,Nautilus",2020-10-09 00:57:14
22m 55s,,Defeat,euw,"Sylas,Ekko,Lucian,Senna,Sett","Mordekaiser,Lee Sin,Orianna,Caitlyn,Lulu",2020-10-09 00:13:47
22m 14s,,Defeat,euw,"Irelia,Kindred,Zoe,Ezreal,Bard","Yone,Graves,Ryze,Ashe,Nautilus",2020-10-11 07:16:55
20m 41s,,Defeat,euw,"Ornn,Karthus,Irelia,Kai'Sa,Leona","Jayce,Lillia,Yone,Ashe,Janna",2020-10-09 01:20:41
20m 41s,,Defeat,euw,"Aatrox,Nidalee,Irelia,Draven,Janna","Gragas,Rengar,Orianna,Twitch,Nami",2020-10-07 03:30:58
22m 55s,,Defeat,euw,"Aurelion Sol,Rek'Sai,Kassadin,Kai'Sa,Zilean","Urgot,Evelynn,Jayce,Samira,Nautilus",2020-10-02 01:47:39
22m 14s,,Defeat,euw,"Fiora,Rek'Sai,Syndra,Draven,Morgana","Irelia,Lillia,Lucian,Kalista,Janna",2020-10-11 06:50:02
22m 14s,,Victory,euw,"Gnar,Graves,Syndra,Samira,Pantheon","Irelia,Lillia,Rumble,Caitlyn,Thresh",2020-10-04 05:54:41
22m 14s,,Defeat,euw,"Fiora,Lee Sin,LeBlanc,Kai'Sa,Sett","Riven,Nidalee,Akali,Draven,Leona",2020-10-04 03:44:58
22m 14s,,Defeat,euw,"Gragas,Graves,Zoe,Ashe,Karma","Tryndamere,Nidalee,Renekton,Caitlyn,Morgana",2020-10-04 02:44:40
40m 28s,,Defeat,euw,"Rengar,Rek'Sai,Zoe,Kai'Sa,Nautilus","Wukong,Graves,Kayle,Ashe,Thresh",2020-10-16 04:30:30
40m 28s,,Defeat,euw,"Camille,Graves,Syndra,Senna,Sett","Fiora,Nidalee,Kassadin,Jhin,Shaco",2020-10-16 03:41:43
40m 28s,,Defeat,euw,"Kayle,Rek'Sai,Galio,Ezreal,Yuumi","Gangplank,Elise,Akali,Draven,Thresh",2020-10-15 05:21:02
40m 28s,,Defeat,euw,"Ornn,Graves,LeBlanc,Jhin,Alistar","Akali,Nidalee,Lucian,Aphelios,Leona",2020-10-15 04:52:58
40m 28s,,Defeat,euw,"Rumble,Kindred,Camille,Heimerdinger,Zyra","Jax,Dr. Mundo,Kassadin,Senna,Janna",2020-10-15 03:57:41
40m 28s,,Defeat,euw,"Akali,Lee Sin,Lucian,Samira,Nautilus","Gangplank,Kha'Zix,Malphite,Heimerdinger,Shaco",2020-10-15 03:22:21
40m 28s,,Defeat,euw,"Aatrox,Lillia,Lissandra,Kai'Sa,Leona","Udyr,Lee Sin,Orianna,Samira,Nautilus",2020-10-15 02:45:44
40m 28s,,Defeat,euw,"Shen,Evelynn,Lucian,Twitch,Rakan","Ornn,Graves,Orianna,Ashe,Bard",2020-10-15 02:06:15
40m 28s,,Defeat,euw,"Shen,Lee Sin,Kassadin,Aphelios,Thresh","Renekton,Nidalee,Twisted Fate,Maokai,Senna",2020-10-15 01:09:00
19m 22s,,Victory,euw,"Ryze,Kayn,Jax,Kai'Sa,Sona","Sett,Karthus,Lucian,Ezreal,Bard",2020-10-13 03:55:31
19m 22s,,Defeat,euw,"Sett,Lillia,Sylas,Jhin,Brand","Urgot,Ekko,Jarvan IV,Ezreal,Sona",2020-10-13 02:58:26
19m 22s,,Defeat,euw,"Sylas,Hecarim,Irelia,Jhin,Sona","Tryndamere,Elise,Gragas,Samira,Lux",2020-10-12 03:23:52
19m 22s,,Victory,euw,"Ornn,Ekko,Zed,Ezreal,Sona","Sylas,Kha'Zix,Orianna,Samira,Nautilus",2020-10-12 02:45:16
19m 22s,,Victory,euw,"Volibear,Sylas,Lucian,Aphelios,Sona","Renekton,Karthus,Katarina,Senna,Blitzcrank",2020-10-12 02:04:36
19m 22s,,Defeat,euw,"Singed,Hecarim,Syndra,Aphelios,Lulu","Kayle,Lillia,Lucian,Ezreal,Sona",2020-10-12 01:34:34
19m 22s,,Defeat,euw,"Wukong,Volibear,Syndra,Draven,Janna","Lulu,Graves,Lucian,Sona,Lux",2020-10-12 00:53:13
19m 22s,,Victory,euw,"Fiora,Rek'Sai,Vladimir,Sona,Rakan","Irelia,Evelynn,Orianna,Jhin,Pantheon",2020-10-11 02:11:06
19m 22s,,Defeat,euw,"Quinn,Graves,Akali,Jhin,Janna","Ornn,Pantheon,Diana,Sona,Taric",2020-10-10 02:24:01
23m 1s,,Victory,euw,"Ornn,Lillia,Yone,Caitlyn,Yuumi","Jax,Evelynn,Twisted Fate,Ashe,Pantheon",2020-10-14 04:35:49
19m 22s,,Defeat,euw,"Shen,Skarner,Orianna,Jhin,Rakan","Yone,Nidalee,LeBlanc,Samira,Sona",2020-10-10 01:15:03
23m 1s,,Defeat,euw,"Mordekaiser,Graves,Yone,Senna,Sett","Camille,Evelynn,Renekton,Samira,Rakan",2020-10-16 09:48:16
23m 1s,,Victory,euw,"Jax,Lillia,Ekko,Irelia,Pantheon","Camille,Evelynn,Lucian,Vel'Koz,Zilean",2020-10-14 03:57:07
23m 1s,,Defeat,euw,"Gangplank,Lillia,Lucian,Senna,Bard","Kayle,Hecarim,Ryze,Ezreal,Pyke",2020-10-13 22:21:14
23m 1s,,Defeat,euw,"Camille,Nidalee,Syndra,Jayce,Pantheon","Jax,Graves,Ekko,Ezreal,Sett",2020-10-16 09:00:43
23m 1s,,Defeat,euw,"Ornn,Graves,Ekko,Ashe,Pantheon","Fiora,Nidalee,Twisted Fate,Miss Fortune,Sett",2020-10-16 08:28:51
23m 1s,,Victory,euw,"Camille,Nidalee,Orianna,Senna,Rakan","Darius,Lillia,Akali,Ezreal,Leona",2020-10-13 21:36:51
23m 1s,,Defeat,euw,"Renekton,Sylas,Ziggs,Kai'Sa,Shen","Malphite,Graves,Cassiopeia,Ezreal,Pantheon",2020-10-13 17:56:57
31m 8s,,Victory,euw,"Renekton,Elise,Karthus,Jhin,Pantheon","Volibear,Kha'Zix,Akali,Twitch,Rakan",2020-10-15 11:33:01
23m 1s,,Defeat,euw,"Malphite,Elise,Talon,Miss Fortune,Thresh","Camille,Evelynn,Irelia,Ezreal,Sona",2020-10-16 07:46:29
23m 1s,,Defeat,euw,"Camille,Lillia,Ryze,Samira,Taric","Urgot,Karthus,Lucian,Kai'Sa,Nautilus",2020-10-16 07:00:20
23m 1s,,Victory,euw,"Fiora,Kindred,Kassadin,Taliyah,Thresh","Jax,Graves,Akali,Senna,Nautilus",2020-10-13 05:39:25
23m 1s,,Defeat,euw,"Jax,Hecarim,Azir,Ezreal,Karma","Camille,Nidalee,Lulu,Vayne,Braum",2020-10-13 04:41:48
31m 8s,,Victory,euw,"Camille,Kindred,Sylas,Kai'Sa,Senna","Volibear,Graves,Orianna,Ashe,Bard",2020-10-15 10:42:11
31m 8s,,Victory,euw,"Quinn,Evelynn,Veigar,Senna,Brand","Renekton,Nidalee,Orianna,Twitch,Lulu",2020-10-15 09:40:50
23m 1s,,Defeat,euw,"Malphite,Hecarim,Ekko,Kai'Sa,Thresh","Gangplank,Nidalee,Syndra,Ashe,Nautilus",2020-10-16 06:26:40
23m 1s,,Defeat,euw,"Lucian,Elise,Akali,Draven,Thresh","Gangplank,Rek'Sai,Ekko,Kai'Sa,Lulu",2020-10-16 05:34:00
23m 1s,,Victory,euw,"Camille,Gragas,Lucian,Kai'Sa,Nautilus","Yone,Lillia,Irelia,Vayne,Pyke",2020-10-11 01:14:37
31m 8s,,Defeat,euw,"Malphite,Lillia,Zed,Xayah,Rakan","Zac,Graves,Yasuo,Karthus,Pyke",2020-10-15 08:53:20
31m 8s,,Victory,euw,"Vladimir,Kindred,Sylas,Ezreal,Pyke","Shen,Lillia,Yasuo,Swain,Thresh",2020-10-15 08:10:46
23m 1s,,Defeat,euw,"Lucian,Graves,Jax,Karthus,Sona","Shen,Fiddlesticks,Yone,Kai'Sa,Nautilus",2020-10-15 09:54:35
23m 1s,,Defeat,euw,"Camille,Karthus,Lucian,Caitlyn,Sona","Malphite,Graves,Orianna,Ashe,Alistar",2020-10-15 09:06:23
23m 1s,,Defeat,euw,"Maokai,Karthus,Zed,Ezreal,Shen","Sylas,Hecarim,Lulu,Twitch,Alistar",2020-10-11 00:47:33
23m 1s,,Victory,euw,"Ornn,Nidalee,Lucian,Senna,Leona","Samira,Graves,Ryze,Ashe,Tahm Kench",2020-10-10 23:58:55
21m 20s,,Defeat,euw,"Lucian,Elise,Akali,Draven,Thresh","Gangplank,Rek'Sai,Ekko,Kai'Sa,Lulu",2020-10-16 05:34:00
31m 8s,,Victory,euw,"Dr. Mundo,Shen,Lulu,Caitlyn,Sett","Volibear,Shaco,Akali,Kai'Sa,Pantheon",2020-10-08 10:43:55
23m 1s,,Defeat,euw,"Gangplank,Graves,Orianna,Aphelios,Thresh","Lucian,Sett,Ekko,Twitch,Rakan",2020-10-15 07:15:26
21m 20s,,Defeat,euw,"Kayle,Rek'Sai,Galio,Ezreal,Yuumi","Gangplank,Elise,Akali,Draven,Thresh",2020-10-15 05:21:02
31m 8s,,Defeat,euw,"Jayce,Shaco,Akali,Ezreal,Yuumi","Gnar,Gragas,Lucian,Kai'Sa,Rakan",2020-10-08 09:50:55
31m 8s,,Defeat,euw,"Sett,Karthus,Jax,Senna,Pantheon","Volibear,Elise,Lucian,Jhin,Rakan",2020-10-08 08:54:08
20m 17s,,Defeat,euw,"Lucian,Elise,Akali,Draven,Thresh","Gangplank,Rek'Sai,Ekko,Kai'Sa,Lulu",2020-10-16 05:34:00
32m 21s,,Defeat,euw,"Jax,Lee Sin,Syndra,Caitlyn,Aurelion Sol","Camille,Lillia,Orianna,Ashe,Janna",2020-10-16 01:16:28
21m 20s,,Defeat,euw,"Camille,Rek'Sai,Cassiopeia,Ashe,Lulu","Lucian,Kindred,Zoe,Ezreal,Sona",2020-10-14 05:13:17
31m 8s,,Defeat,euw,"Volibear,Nidalee,Yone,Senna,Sett","Malphite,Hecarim,Sylas,Jhin,Bard",2020-10-08 08:16:01
31m 8s,,Defeat,euw,"Camille,Shaco,Lulu,Kai'Sa,Rakan","Renekton,Rek'Sai,Zed,Ezreal,Pyke",2020-10-08 07:27:26
26m 16s,,Defeat,euw,"Graves,Nidalee,Gragas,Kai'Sa,Blitzcrank","Urgot,Kindred,Syndra,Draven,Janna",2020-10-16 06:16:36
20m 17s,,Victory,euw,"Kayle,Rek'Sai,Galio,Ezreal,Yuumi","Gangplank,Elise,Akali,Draven,Thresh",2020-10-15 05:21:02
20m 17s,,Victory,euw,"Camille,Rek'Sai,Cassiopeia,Ashe,Lulu","Lucian,Kindred,Zoe,Ezreal,Sona",2020-10-14 05:13:17
32m 21s,,Defeat,euw,"Zed,Nidalee,Yone,Twitch,Lulu","Sett,Lillia,Katarina,Senna,Rakan",2020-10-15 06:46:07
26m 16s,,Defeat,euw,"Renekton,Nidalee,Twisted Fate,Kai'Sa,Pyke","Akali,Graves,Zoe,Kalista,Rakan",2020-10-16 05:42:26
26m 16s,,Defeat,euw,"Lucian,Lee Sin,Orianna,Anivia,Blitzcrank","Fiora,Zac,Cassiopeia,Senna,Janna",2020-10-16 04:07:21
20m 17s,,Victory,euw,"Camille,Lillia,Syndra,Draven,Janna","Renekton,Graves,Ekko,Kai'Sa,Lulu",2020-10-12 06:53:35
20m 17s,,Defeat,euw,"Kayle,Olaf,Azir,Caitlyn,Lulu","Gangplank,Rek'Sai,Orianna,Jhin,Janna",2020-10-12 06:03:47
32m 21s,,Defeat,euw,"Irelia,Evelynn,Akali,Aphelios,Leona","Volibear,Sylas,Lucian,Senna,Tahm Kench",2020-10-14 03:34:37
32m 21s,,Defeat,euw,"Camille,Kindred,Akali,Jhin,Nautilus","Yasuo,Hecarim,Orianna,Ezreal,Rakan",2020-10-13 02:44:53
26m 16s,,Defeat,euw,"Camille,Graves,Kassadin,Kai'Sa,Taric","Jax,Elise,Vladimir,Miss Fortune,Nautilus",2020-10-16 03:24:14
20m 17s,,Defeat,euw,"Kayle,Gragas,Lulu,Twitch,Thresh","Wukong,Rek'Sai,Janna,Jhin,Leona",2020-10-11 05:41:12
20m 17s,,Victory,euw,"Quinn,Rek'Sai,Ziggs,Twitch,Yuumi","Jax,Lillia,Akali,Kai'Sa,Senna",2020-10-10 05:31:37
32m 21s,,Defeat,euw,"Sett,Nidalee,Twisted Fate,Jhin,Thresh","Akali,Graves,Ryze,Ashe,Zyra",2020-10-12 03:31:31
32m 21s,,Defeat,euw,"Yasuo,Ekko,Lulu,Irelia,Rakan","Sion,Lillia,Lucian,Ezreal,Bard",2020-10-11 03:29:33
26m 16s,,Defeat,euw,"Kayle,Lee Sin,Twisted Fate,Cassiopeia,Alistar","Jayce,Hecarim,Galio,Ezreal,Bard",2020-10-16 02:48:52
20m 17s,,Victory,euw,"Irelia,Rek'Sai,Lulu,Caitlyn,Bard","Wukong,Kindred,Zoe,Ziggs,Pyke",2020-10-09 05:51:35
20m 17s,,Defeat,euw,"Lulu,Kindred,LeBlanc,Kai'Sa,Nautilus","Irelia,Rek'Sai,Akali,Ezreal,Yuumi",2020-10-08 05:23:59
32m 21s,,Defeat,euw,"Tryndamere,Karthus,Irelia,Kai'Sa,Janna","Volibear,Lillia,Lucian,Ezreal,Yuumi",2020-10-10 00:59:55
32m 21s,,Defeat,euw,"Fiora,Sylas,Vladimir,Ezreal,Tahm Kench","Riven,Karthus,Rumble,Senna,Thresh",2020-10-07 02:24:06
26m 16s,,Defeat,euw,"Akali,Hecarim,Syndra,Samira,Leona","Sylas,Rek'Sai,Lucian,Ezreal,Taric",2020-10-15 23:39:12
26m 16s,,Defeat,euw,"Sylas,Lillia,Jayce,Twitch,Rakan","Malphite,Evelynn,Lucian,Draven,Pantheon",2020-10-14 02:27:19
20m 17s,,Defeat,euw,"Jax,Evelynn,Lucian,Ezreal,Bard","Garen,Rek'Sai,Lulu,Senna,Nautilus",2020-10-07 05:25:06
32m 21s,,Defeat,euw,"Camille,Lillia,Ekko,Twitch,Yuumi","Ornn,Nidalee,Yone,Ashe,Soraka",2020-10-06 03:38:10
32m 21s,,Defeat,euw,"Camille,Lillia,Orianna,Lucian,Pantheon","Renekton,Elise,Vladimir,Samira,Poppy",2020-10-06 01:57:52
26m 16s,,Defeat,euw,"Rumble,Kha'Zix,Akali,Senna,Nautilus","Jax,Lillia,Zed,Ezreal,Rakan",2020-10-14 01:36:14
26m 16s,,Defeat,euw,"Sett,Lillia,Orianna,Caitlyn,Braum","Singed,Gragas,Lucian,Samira,Leona",2020-10-13 19:45:34
22m 19s,,Defeat,euw,"Sylas,Graves,Lucian,Ezreal,Pantheon","Malphite,Kindred,Syndra,Kai'Sa,Lulu",2020-10-16 00:03:09
22m 19s,,Defeat,euw,"Kayle,Hecarim,Orianna,Senna,Bard","Maokai,Kindred,Syndra,Ashe,Nautilus",2020-10-15 23:17:34
22m 19s,,Defeat,euw,"Shen,Pantheon,Syndra,Kindred,Jhin","Ornn,Rengar,Zoe,Kai'Sa,Sett",2020-10-15 05:42:20
22m 19s,,Defeat,euw,"Kayle,Rek'Sai,Galio,Ezreal,Yuumi","Gangplank,Elise,Akali,Draven,Thresh",2020-10-15 05:21:02
22m 19s,,Defeat,euw,"Irelia,Lillia,Lucian,Caitlyn,Thresh","Quinn,Nidalee,Zed,Ezreal,Lulu",2020-10-15 04:49:10
22m 19s,,Defeat,euw,"Renekton,Graves,Sylas,Ziggs,Bard","Lulu,Hecarim,Akali,Jhin,Nautilus",2020-10-14 21:34:17
22m 19s,,Defeat,euw,"Quinn,Kha'Zix,Lulu,Aphelios,Braum","Renekton,Nidalee,Syndra,Jhin,Thresh",2020-10-14 20:20:50
22m 19s,,Defeat,euw,"Irelia,Graves,LeBlanc,Senna,Leona","Ornn,Karthus,Lucian,Kindred,Ezreal",2020-10-14 00:22:10
27m 54s,,Defeat,euw,"Mordekaiser,Graves,Vayne,Yone,Karma","Camille,Hecarim,Galio,Kai'Sa,Yuumi",2020-10-16 10:30:08
22m 19s,,Defeat,euw,"Zoe,Kindred,Ryze,Ashe,Karma","Akali,Graves,Aurelion Sol,Ezreal,Bard",2020-10-13 23:39:12
27m 54s,,Defeat,euw,"Mordekaiser,Graves,Yone,Senna,Sett","Camille,Evelynn,Renekton,Samira,Rakan",2020-10-16 09:48:16
27m 54s,,Defeat,euw,"Irelia,Gragas,Veigar,Ezreal,Janna","Camille,Kindred,Orianna,Karthus,Alistar",2020-10-16 08:12:53
27m 54s,,Defeat,euw,"Jax,Nidalee,Yone,Karthus,Pantheon","Ekko,Kindred,Lucian,Samira,Thresh",2020-10-16 06:53:40
27m 54s,,Defeat,euw,"Graves,Nidalee,Gragas,Kai'Sa,Blitzcrank","Urgot,Kindred,Syndra,Draven,Janna",2020-10-16 06:16:36
27m 54s,,Victory,euw,"Ornn,Graves,Twisted Fate,Samira,Thresh","Kayle,Kha'Zix,Yone,Senna,Tahm Kench",2020-10-16 05:42:19
27m 54s,,Victory,euw,"Wukong,Graves,Akali,Brand,Alistar","Camille,Lillia,Twisted Fate,Vayne,Braum",2020-10-16 04:57:30
29m 4s,,Defeat,euw,"Shen,Nidalee,Irelia,Senna,Nautilus","Rengar,Lee Sin,Cassiopeia,Twitch,Taric",2020-10-13 17:07:22
27m 54s,,Defeat,euw,"Jax,Lillia,Akali,Twitch,Shaco","Irelia,Kha'Zix,Galio,Karthus,Leona",2020-10-16 03:52:59
27m 54s,,Defeat,euw,"Camille,Rek'Sai,Zoe,Jhin,Blitzcrank","Lulu,Kindred,Galio,Ashe,Pyke",2020-10-16 02:25:04
29m 4s,,Defeat,euw,"Gnar,Kayn,Syndra,Ashe,Nautilus","Volibear,Nidalee,Singed,Samira,Yuumi",2020-10-13 16:29:39
29m 4s,,Defeat,euw,"Lulu,Zac,Irelia,Jhin,Xerath","Renekton,Shaco,LeBlanc,Karthus,Senna",2020-10-13 15:37:31
27m 54s,,Victory,euw,"Fiora,Lillia,Irelia,Miss Fortune,Thresh","Lucian,Ekko,Akali,Twitch,Yuumi",2020-10-16 01:49:12
23m 46s,,Defeat,euw,"Sett,Hecarim,LeBlanc,Ezreal,Yuumi","Ornn,Lillia,Lucian,Twitch,Rakan",2020-10-15 22:21:09
29m 4s,,Defeat,euw,"Malphite,Graves,Kassadin,Ezreal,Yuumi","Sylas,Ekko,Lucian,Samira,Pyke",2020-10-10 23:10:06
23m 46s,,Defeat,euw,"Kayle,Lillia,Annie,Aphelios,Thresh","Shen,Hecarim,Orianna,Senna,Leona",2020-10-15 21:36:47
23m 46s,,Defeat,euw,"Shen,Graves,Ryze,Twitch,Karma","Neeko,Rengar,Lucian,Ashe,Alistar",2020-10-14 23:50:13
29m 4s,,Defeat,euw,"Kayle,Ivern,Ahri,Ashe,Rakan","Camille,Kha'Zix,Orianna,Senna,Leona",2020-10-10 22:35:08
29m 4s,,Defeat,euw,"Camille,Ekko,Zed,Senna,Lulu","Akali,Rengar,Lissandra,Ezreal,Yuumi",2020-10-10 21:59:13
23m 46s,,Defeat,euw,"Jayce,Nidalee,Sylas,Samira,Taric","Lulu,Hecarim,Ekko,Aphelios,Rakan",2020-10-14 07:29:41
29m 4s,,Defeat,euw,"Akali,Nunu & Willump,Lucian,Jhin,Morgana","Malphite,Lillia,Renekton,Ashe,Thresh",2020-10-10 21:14:28
29m 4s,,Defeat,euw,"Camille,Ekko,Syndra,Samira,Leona","Jax,Hecarim,Lulu,Twitch,Rakan",2020-10-10 20:37:09
22m 27s,,Defeat,euw,"Irelia,Lillia,Cassiopeia,Kai'Sa,Lulu","Teemo,Hecarim,Camille,Jhin,Janna",2020-10-16 07:18:33
23m 46s,,Defeat,euw,"Yasuo,Lillia,Singed,Twitch,Rakan","Nasus,Kindred,Lulu,Jhin,Bard",2020-10-14 03:52:08
23m 46s,,Defeat,euw,"Malphite,Volibear,Galio,Ezreal,Nautilus","Akali,Lillia,Irelia,Kai'Sa,Taric",2020-10-14 03:05:55
29m 4s,,Defeat,euw,"Lulu,Graves,LeBlanc,Ashe,Sett","Malphite,Lee Sin,Vladimir,Senna,Alistar",2020-10-10 00:42:38
22m 27s,,Defeat,euw,"Sion,Kindred,Kog'Maw,Ashe,Lulu","Riven,Graves,Orianna,Caitlyn,Yuumi",2020-10-14 21:36:34
22m 27s,,Defeat,euw,"Lulu,Master Yi,Cassiopeia,Ezreal,Janna","Volibear,Graves,Ekko,Jhin,Karma",2020-10-14 03:37:21
23m 46s,,Defeat,euw,"Lulu,Lillia,Lucian,Jhin,Bard","Irelia,Taliyah,Karma,Twitch,Pantheon",2020-10-14 01:57:19
23m 46s,,Defeat,euw,"Camille,Nidalee,Orianna,Senna,Rakan","Darius,Lillia,Akali,Ezreal,Leona",2020-10-13 21:36:51
22m 27s,,Defeat,euw,"Urgot,Evelynn,Orianna,Ezreal,Pantheon","Renekton,Nidalee,Lucian,Caitlyn,Sett",2020-10-13 07:36:48
23m 46s,,Defeat,euw,"Vladimir,Kayn,Akali,Aphelios,Lulu","Ryze,Evelynn,Ornn,Samira,Thresh",2020-10-12 21:50:42
23m 46s,,Defeat,euw,"Wukong,Gragas,Ekko,Senna,Sett","Urgot,Graves,Ryze,Ziggs,Bard",2020-10-12 07:51:40
22m 27s,,Defeat,euw,"Camille,Lillia,Syndra,Draven,Janna","Renekton,Graves,Ekko,Kai'Sa,Lulu",2020-10-12 06:53:35
22m 27s,,Defeat,euw,"Jax,Lee Sin,Orianna,Senna,Bard","Camille,Kindred,Lulu,Vladimir,Pyke",2020-10-11 06:14:34
28m 31s,,Defeat,euw,"Camille,Rek'Sai,Sylas,Miss Fortune,Leona","Yone,Hecarim,Akali,Caitlyn,Lulu",2020-10-16 05:24:23
28m 31s,,Defeat,euw,"Kayle,Lillia,Annie,Aphelios,Thresh","Shen,Hecarim,Orianna,Senna,Leona",2020-10-15 21:36:47
28m 31s,,Defeat,euw,"Gangplank,Kindred,Zed,Ezreal,Bard","Qiyana,Karthus,Gnar,Kai'Sa,Nautilus",2020-10-15 20:56:43
28m 31s,,Defeat,euw,"Malphite,Olaf,Akali,Ashe,Lulu","Gangplank,Ekko,Twisted Fate,Caitlyn,Bard",2020-10-15 20:01:28
28m 31s,,Defeat,euw,"Gangplank,Nidalee,Lucian,Jhin,Thresh","Rengar,Kindred,Cassiopeia,Kai'Sa,Rakan",2020-10-15 06:18:06
28m 31s,,Defeat,euw,"Shen,Pantheon,Syndra,Kindred,Jhin","Ornn,Rengar,Zoe,Kai'Sa,Sett",2020-10-15 05:42:20
28m 31s,,Defeat,euw,"Aatrox,Lillia,Graves,Vel'Koz,Blitzcrank","Sion,Kindred,LeBlanc,Caitlyn,Thresh",2020-10-15 05:17:30
28m 31s,,Defeat,euw,"Akali,Nidalee,Yone,Jhin,Rakan","Tryndamere,Ekko,Lucian,Kai'Sa,Thresh",2020-10-15 04:23:00
28m 31s,,Defeat,euw,"Ornn,Rek'Sai,Ziggs,Jhin,Pantheon","Lulu,Ekko,Akali,Ashe,Braum",2020-10-15 01:37:59
35m 2s,,Defeat,euw,"Camille,Lillia,Zoe,Ashe,Thresh","Volibear,Nidalee,Galio,Jhin,Bard",2020-10-07 23:34:27
35m 2s,,Victory,euw,"Akali,Sion,LeBlanc,Samira,Bard","Fiora,Rengar,Sylas,Kai'Sa,Rakan",2020-10-07 08:50:24
35m 2s,,Victory,euw,"Renekton,Graves,Taliyah,Katarina,Thresh","Jayce,Karthus,Varus,Yone,Pyke",2020-10-07 07:30:31
35m 2s,,Defeat,euw,"Camille,Sejuani,Yone,Vayne,Lulu","Sett,Lillia,Malphite,Kai'Sa,Leona",2020-10-07 06:50:49
35m 2s,,Defeat,euw,"Volibear,Evelynn,Ekko,Twitch,Pantheon","Sett,Kayn,Rumble,Kai'Sa,Janna",2020-10-07 04:23:40
24m 3s,,Defeat,euw,"Sion,Master Yi,Zoe,Kog'Maw,Lulu","Jax,Lee Sin,Lucian,Ezreal,Bard",2020-10-08 03:13:58
24m 3s,,Defeat,euw,"Shen,Lillia,Lucian,Jhin,Janna","Cassiopeia,Lee Sin,Fiora,Twitch,Lulu",2020-10-08 02:16:49
24m 3s,,Defeat,euw,"Camille,Graves,Vel'Koz,Ezreal,Bard","Renekton,Lee Sin,LeBlanc,Miss Fortune,Rakan",2020-10-08 01:35:44
24m 3s,,Defeat,euw,"Camille,Lillia,Akali,Jhin,Nautilus","Yasuo,Evelynn,Orianna,Lucian,Sett",2020-10-08 00:38:12
24m 3s,,Victory,euw,"Cho'Gath,Graves,Yone,Ezreal,Rakan","Kayle,Ekko,Ornn,Lucian,Alistar",2020-10-05 00:02:45
32m 38s,,Defeat,euw,"Irelia,Rek'Sai,Sylas,Lucian,Karma","Malphite,Kayn,Orianna,Ezreal,Rakan",2020-10-14 21:26:24
